siteId,date,wet,temp,do,spc,ph,nitrates,phosphorus,chlorides,tss,ecoli
elkhart-8,4/18/2013,0,NA,NA,NA,NA,3.2,2.04,9.4,200,2000
elkhart-8,4/25/2013,0,NA,NA,NA,NA,4.38,0.334,10.8,NA,250
elkhart-8,5/2/2013,0,NA,NA,NA,NA,NA,0.128,10,3.3,66
elkhart-8,5/9/2013,0,17.4,4.58,550.9,7.79,0.06,0.17,10.6,NA,30
elkhart-8,5/16/2013,0,17.6,5.25,605,7.69,0.05,0.18,11.2,10,104
elkhart-8,5/23/2013,0,18.9,4.85,624,7.49,0.05,0.239,11.3,NA,132
elkhart-8,5/30/2013,0,19.1,5.12,632,7.69,0.07,0.235,12.4,3.5,260
elkhart-8,6/6/2013,0,18.2,5.35,574.7,7.34,0.08,0.237,11.5,NA,106
elkhart-8,6/13/2013,0,20.9,4.98,553,7.16,0.14,0.273,8.9,13.25,460
elkhart-8,6/20/2013,0,19.9,4.62,587,7.16,0.1,0.274,10.3,NA,172
elkhart-8,6/27/2013,0,21.3,4.81,575,7.07,0.23,0.508,9.5,10,2325
elkhart-8,7/11/2013,0,NA,NA,NA,NA,NA,0.33,22.9,4,415
elkhart-8,7/18/2013,0,24.3,4.98,617,7.04,0.05,0.37,22.6,NA,221
elkhart-8,7/25/2013,0,19.5,5.15,606,7.06,0.19,0.368,11.8,5.5,230
elkhart-8,8/1/2013,0,18,5.05,628,7.12,0.14,0.387,16.2,NA,350
elkhart-8,8/8/2013,0,19.7,5.47,624,7.11,12.71,0.26,12.7,5.5,360
elkhart-8,8/15/2013,0,NA,NA,NA,NA,NA,0.231,13.6,NA,131
elkhart-8,8/22/2013,0,NA,NA,NA,NA,NA,0.251,17,8,195
elkhart-8,8/29/2013,0,21.6,5.87,657,7.48,8.47,0.378,15.4,NA,109
elkhart-8,9/5/2013,0,18,4.5,668,7.47,4.94,0.283,14.3,13,460
elkhart-8,9/12/2013,0,21.9,4.67,682,7.19,6.01,0.324,16.3,NA,150
elkhart-8,9/19/2013,0,16.9,5.25,663,7.59,1.26,0.219,15,6.5,650
elkhart-8,9/26/2013,0,13.9,6.01,656,7.47,0.47,0.248,16.8,NA,350
elkhart-8,4/10/2014,0,8.4,8.19,529.9,7.32,3.11,0.111,16.2,6.7,33
elkhart-8,4/17/2014,0,7.5,8.61,545.1,7.54,3.61,0.112,15.8,NA,42
elkhart-8,4/24/2014,0,12.6,6.96,571.6,7.53,1.72,0.151,19.1,8.2,54
elkhart-8,5/1/2014,0,11.7,7.57,591.3,7.56,1.68,0.184,19.8,NA,44
elkhart-8,5/8/2014,0,15.6,6.7,600,8,1.47,0.148,22.1,6.75,40
elkhart-8,5/15/2014,1,13.4,5.96,553,7.78,1.52,0.152,18.4,NA,3400
elkhart-8,5/22/2014,0,18.5,4.86,554.6,7.76,1.98,0.186,19.2,16.5,3800
elkhart-8,5/29/2014,0,19.7,5.02,572,7.85,1.48,0.162,16.8,NA,320
elkhart-8,6/5/2014,0,17.1,5.64,567.2,7.62,1.48,0.569,18.2,13,10600
elkhart-8,6/12/2014,1,19.4,4.95,516.6,7.75,1.98,0.172,19.2,NA,5900
elkhart-8,6/19/2014,1,21.5,4.78,610,7.89,2.01,0.176,13.8,8.6,341
elkhart-8,6/26/2014,0,20.8,5.42,578,7.75,4.93,1.05,34.3,NA,670
elkhart-8,7/3/2014,0,19.2,5.22,615,7.96,1.48,0.272,22.6,6.5,NA
elkhart-8,7/10/2014,0,19.9,4.62,622,7.67,1.52,0.268,22.5,NA,148
elkhart-8,7/17/2014,0,16.9,4.97,628,7.98,1.48,0.242,22.8,5,132
elkhart-8,7/24/2014,0,19.6,5.35,645,7.67,1.36,0.284,22.2,NA,208
elkhart-8,7/31/2014,0,NA,NA,NA,NA,1.52,0.254,21.6,3.2,44
elkhart-8,8/7/2014,0,19,5.4,653,7.69,1.38,0.268,20.6,NA,150
elkhart-8,8/14/2014,0,17.8,3.8,629,7.69,1.75,0.286,22.8,147.5,320
elkhart-8,8/21/2014,0,20.8,4.22,659,7.88,1.68,0.264,22.7,NA,185
elkhart-8,8/28/2014,0,19.6,4.88,635,7.91,1.36,0.175,22.4,4.8,432
elkhart-8,9/4/2014,0,19.6,4.33,669,7.76,1.72,0.261,23,NA,320
elkhart-8,9/11/2014,1,17.6,4.35,568.1,7.69,1.63,0.298,24.6,12.8,15400
elkhart-8,9/18/2014,0,13.3,6.59,637,7.62,1.76,0.272,22.2,NA,250
elkhart-8,9/25/2014,0,14.4,6.45,645,7.63,1.45,0.264,20.4,7.2,225
elkhart-8,4/23/2015,0,7.7,8.64,618.7,7.66,2.22,5.15,35.88,5,60
elkhart-8,4/30/2015,0,12.5,6.65,620.7,7.73,1.14,5.98,48.77,NA,57
elkhart-8,5/7/2015,0,18.1,5.51,604,7.51,1.98,1.92,55.23,7,550
elkhart-8,5/14/2015,0,14.5,6.59,621.1,7.7,2.19,0.527,52.27,NA,128
elkhart-8,5/21/2015,0,12.9,7.1,623.1,7.72,1.91,5.78,57.98,7,110
elkhart-8,5/28/2015,1,17.9,5.25,615,7.87,1.2,0.26,57.01,NA,12
elkhart-8,6/4/2015,0,17.2,5.93,630,7.74,1.11,0.926,63.31,8.6,188
elkhart-8,6/11/2015,0,21.3,4.85,601,7.7,1.62,NA,70.06,NA,335
elkhart-8,6/18/2015,1,20.4,4.85,578,7.54,7.53,NA,70.11,17,530
elkhart-8,6/25/2015,0,20.9,5.44,847,7.66,2.17,NA,96.61,NA,268
elkhart-8,7/2/2015,0,18.4,5.56,593,7.64,7.41,0.352,56.2,18,NA
elkhart-8,7/9/2015,1,18.1,5.75,491.6,7.56,2.9,0.814,44.16,NA,4400
elkhart-8,7/16/2015,0,19.6,4.83,526.1,7.43,3.6,3.3,39.98,5.7,4
elkhart-8,7/23/2015,0,20.4,4.72,551,7.48,3.1,2.6,44.32,NA,144
elkhart-8,7/30/2015,0,22.3,5.26,547,7.55,2.91,2.38,61.29,7.2,105
elkhart-8,8/6/2015,0,21.1,6.48,560,7.62,0.958,0.415,58.46,NA,1200
elkhart-8,8/13/2015,0,NA,NA,NA,NA,2.07,3.29,NA,6.8,NA
elkhart-8,8/20/2015,0,NA,NA,NA,NA,2.06,0.229,NA,NA,290
elkhart-8,8/27/2015,0,NA,NA,NA,NA,1.47,2.98,NA,4.2,NA
elkhart-8,9/3/2015,0,NA,NA,NA,NA,1.37,1.26,NA,NA,330
elkhart-8,9/10/2015,0,NA,NA,NA,NA,1.39,0.203,NA,6.1,NA
elkhart-8,9/17/2015,0,NA,NA,NA,NA,1.3,1.87,NA,NA,188
elkhart-8,9/24/2015,NA,NA,NA,NA,NA,1.46,1.12,NA,4.75,NA
elkhart-8,4/21/2016,0,15.4,7.84,737.2,NA,2.13,0.201,NA,NA,65
elkhart-8,4/28/2016,1,12.7,9.58,497.6,8.09,2.23,0.198,174.93,NA,252
elkhart-8,5/5/2016,1,11,9.57,455.1,8.09,3.38,0.214,153.84,NA,245
elkhart-8,5/12/2016,0,15,8.31,494.6,7.97,3.02,0.247,148.76,NA,312
elkhart-8,5/19/2016,0,14.3,9.15,437.2,8.15,2.18,0.135,161.86,NA,42
elkhart-8,5/26/2016,0,20.3,7.11,392.5,8.11,1.86,0.211,180.09,NA,68
elkhart-8,6/2/2016,0,19.9,7.18,589,8.14,1.78,0.507,60.84,NA,91
elkhart-8,6/9/2016,0,16.8,7.09,481.2,8.19,1.74,0.345,158.29,NA,114
elkhart-8,6/16/2016,0,21.5,5.32,549,8.06,1.72,0.354,123.84,NA,256
elkhart-8,6/23/2016,1,20.7,6.44,522,7.91,4.58,1.18,162.99,NA,6400
elkhart-8,6/30/2016,0,18.6,6.97,552,8.07,3.35,0.253,150.17,NA,440
elkhart-8,7/7/2016,0,21.3,6.32,558,7.91,2.12,0.282,95.34,NA,340
elkhart-8,7/14/2016,1,22.4,5.68,570,8.01,2.2,2.23,183.98,NA,720
elkhart-8,7/21/2016,0,22.3,5.74,698,8.01,1.54,0.183,141.61,NA,245
elkhart-8,7/28/2016,0,22.5,5.32,831,8.01,1.72,3.42,197.09,NA,156
elkhart-8,8/4/2016,0,22.4,5.13,467.2,7.94,1.63,0.259,60.7,NA,264
elkhart-8,8/11/2016,0,23.1,4.91,389.1,7.99,1.87,0.996,139.62,NA,200
elkhart-8,8/18/2016,1,22.2,4.71,413,8.03,2.62,0.64,113.92,NA,NA
elkhart-8,8/25/2016,0,20.4,5.54,636,8.12,1.87,4.42,188.59,NA,360
elkhart-8,9/1/2016,0,20.1,7.61,553,8.29,2.02,0.268,280.84,NA,245
elkhart-8,9/8/2016,1,23.1,6.25,614,8.1,1.57,0.183,247.33,NA,211
elkhart-9,4/8/2010,NA,13.9,7.03,556,8.21,1.06,0.122,21.6,12,449
elkhart-9,4/15/2010,NA,14.6,8.2,565,8.13,0.9,0.105,17.6,NA,144
elkhart-9,4/22/2010,NA,13.7,8.33,574,8.16,1,0.099,8.9,4,90
elkhart-9,4/29/2010,NA,13.1,8.62,544,8,1.33,0.13,13.9,NA,173
elkhart-9,5/6/2010,NA,16.8,7.1,559,7.96,2.27,0.076,45.9,10,174
elkhart-9,5/13/2010,NA,11.5,9.06,501,8.06,2.16,0.275,7,NA,2340
elkhart-9,5/20/2010,NA,15.2,7.81,547,7.92,1.95,0.105,6.4,10,112
elkhart-9,5/27/2010,NA,22.6,5.04,541,7.6,0.023,0.195,31.8,NA,93
elkhart-9,6/3/2010,NA,21.7,4.98,519,7.54,1.52,0.287,23.8,11,447
elkhart-9,6/10/2010,NA,19.6,6.2,78,7.67,0.934,8.99,15.3,NA,196
elkhart-9,6/17/2010,NA,22.3,5.09,542,7.78,0.946,0.307,15.8,12,137
elkhart-9,6/24/2010,NA,23.3,4.82,538,7.77,1.56,0.356,37.2,NA,485
elkhart-9,7/1/2010,NA,20,5.72,539,7.81,0.973,0.359,26.2,16,120
elkhart-9,7/8/2010,NA,NA,NA,NA,NA,0.833,0.436,25,NA,228
elkhart-9,7/15/2010,NA,24.4,5.35,292,7.88,0.772,0.378,5.1,13,265
elkhart-9,7/22/2010,NA,23.6,6,581,7.95,1.24,0.307,13.8,NA,211
elkhart-9,7/29/2010,NA,23.5,5.45,579,7.95,1.02,0.263,19.6,4,1445
elkhart-9,8/5/2010,NA,22.8,6.02,305,7.99,1.25,0.387,18.4,NA,224
elkhart-9,8/12/2010,NA,24.1,5.86,299,8.05,1.12,0.229,15.6,7,285
elkhart-9,8/19/2010,NA,21.5,6.69,551,8.1,1.14,0.236,21.7,NA,257
elkhart-9,8/26/2010,NA,19.3,7.47,276,8.17,1.11,0.465,33.9,3,200
elkhart-9,9/2/2010,NA,22.1,8.05,590,8.27,1.29,0.2,31.6,NA,4000
elkhart-9,9/9/2010,NA,15.7,9.65,510,8.36,1.07,0.21,28.3,2,284
elkhart-9,9/16/2010,NA,18,8.26,555,8.26,NA,0.48,26.8,NA,430
elkhart-9,9/23/2010,NA,18.8,7.22,553,8.15,1.15,0.277,39.9,2,294
elkhart-9,9/30/2010,NA,13.8,6.65,496,8.36,1.09,0.148,31.3,NA,148
elkhart-9,4/14/2011,NA,12.7,9.19,577,8.09,1.2,0.173,18.2,NA,60
elkhart-9,4/21/2011,NA,6.9,12.12,544,8.46,4.8,0.211,13.8,10,467
elkhart-9,4/28/2011,NA,12.9,8.43,472,7.93,1.1,0.288,6.6,NA,1413
elkhart-9,5/5/2011,NA,12.3,10.84,499,8.03,1.1,0.117,18.2,3,80
elkhart-9,5/12/2011,NA,18.7,6.87,525,7.95,1.1,0.026,8.3,NA,79
elkhart-9,5/19/2011,NA,15.4,7.79,522,7.88,5.1,0.205,24.6,9,146
elkhart-9,5/26/2011,NA,17.5,6.54,463,7.84,1,0.56,5.3,NA,7000
elkhart-9,6/2/2011,NA,20.8,5.66,490,7.81,1.3,0.276,29.9,3,100
elkhart-9,6/9/2011,NA,24.3,4.69,509,7.78,0.6,NA,24.7,NA,208
elkhart-9,6/16/2011,NA,18.6,6.52,272,8.01,0.6,0.226,28.6,15,272
elkhart-9,6/24/2011,NA,20,5.26,549,8.03,0.4,0.257,36.8,NA,225
elkhart-9,6/30/2011,NA,20.6,5.02,560,8,0.7,0.252,13.4,7,192
elkhart-9,7/7/2011,NA,22.4,4.84,576,8.03,0.7,0.236,40.6,NA,220
elkhart-9,8/18/2011,NA,20.9,5.51,554,8.16,0.1,0.222,14.2,NA,98
elkhart-9,8/25/2011,NA,21.7,5.26,572,8.21,0.1,NA,0,2,194
elkhart-9,9/8/2011,NA,15.2,6.77,565,8.28,0.1,0.204,32.8,2,122
elkhart-9,9/15/2011,NA,14.3,6.54,564,8.31,0,0.182,29.8,NA,135
elkhart-9,9/22/2011,NA,15.9,6.31,542,8.36,0,0.158,28.6,3,120
elkhart-9,9/29/2011,NA,13.9,6.7,534,8.51,0.1,0.161,13,NA,451
elkhart-9,4/5/2012,0,13.3,6.07,507.6,8.57,0.12,0.102,6.2,4.75,76
elkhart-9,4/12/2012,0,8.9,7.46,520.5,8.63,0.08,0.084,7.2,NA,56
elkhart-9,4/19/2012,0,13.5,6.21,530.1,8.49,0.05,0.077,6.3,NA,NA
elkhart-9,4/26/2012,0,11.2,7.07,532.5,8.69,0.05,0.071,8,NA,NA
elkhart-9,5/3/2012,0,17.2,5.36,536.8,8.43,0.11,0.103,8,4.2,92
elkhart-9,5/10/2012,0,14.3,5.97,489.5,8.44,0.1,0.231,2.2,NA,303
elkhart-9,5/17/2012,0,16.5,5.52,508.7,8.39,0.15,0.181,7.1,7.2,NA
elkhart-9,5/24/2012,0,19.2,4.94,522.9,8.55,0.19,0.15,10.3,NA,64
elkhart-9,5/31/2012,0,18.1,6.04,533.3,8.39,0.2,0.211,12.3,3.8,64
elkhart-9,6/7/2012,0,17.8,5.13,541.2,8.53,0.23,0.28,23.8,NA,50
elkhart-9,6/14/2012,0,18.5,5.44,556.5,8.57,0.37,0.148,10,2.8,240
elkhart-9,6/21/2012,0,23.8,4.25,581,8.41,0.56,0.213,14.4,NA,79
elkhart-9,6/28/2012,0,21.8,3.94,603,8.52,0.94,0.182,15.7,3.6,84
elkhart-9,7/5/2012,0,25.9,3.95,610,8.47,1.4,0.178,14.3,NA,111
elkhart-9,7/12/2012,0,21.5,4.76,627,8.61,1.03,1.62,12.4,NA,146
elkhart-9,7/19/2012,1,23.8,6.11,576,8.64,1.01,0.241,9.6,NA,2800
elkhart-9,7/26/2012,1,24.4,4.64,584,8.56,1.01,1.41,11.8,7,236
elkhart-9,8/2/2012,0,NA,NA,NA,NA,1.21,0.118,10.8,NA,132
elkhart-9,8/9/2012,0,23.1,4.28,577,8.48,NA,0.135,12.6,5,201
elkhart-9,8/16/2012,0,21,4.62,579,8.42,NA,0.169,12.1,NA,260
elkhart-9,8/23/2012,0,19.3,5.38,578,8.53,NA,0.161,12.2,3.8,269
elkhart-9,8/30/2012,0,20.2,5.01,573,6.56,NA,1.58,11.8,NA,184
elkhart-9,9/6/2012,0,21.5,4.94,589,7.37,NA,0.185,13.7,4.8,349
elkhart-9,9/13/2012,0,19.4,5.26,582,8.54,NA,0.148,15.6,NA,377
elkhart-9,9/20/2012,0,14.4,6.89,581,7.68,NA,0.096,15,2.8,430
elkhart-9,9/27/2012,0,14.8,6.18,592.8,8.5,NA,0.182,12.7,NA,328
elkhart-9,4/13/2013,0,NA,NA,NA,NA,2.09,0.31,3.9,40,800
elkhart-9,4/25/2013,0,NA,NA,NA,NA,3.78,0.273,8.7,NA,224
elkhart-9,5/2/2013,0,NA,NA,NA,NA,NA,0.113,10.3,3,54
elkhart-9,5/9/2013,0,18.6,4.54,525.2,7.5,0.07,0.193,9.7,NA,28
elkhart-9,5/16/2013,0,17.8,6.09,552.2,7.51,0.06,0.154,9.8,7.5,64
elkhart-9,5/23/2013,0,19.8,7.38,571,7.6,0.03,0.227,10.5,NA,304
elkhart-9,5/30/2013,0,19.3,5.29,582,7.65,0.04,0.193,10.9,4.5,212
elkhart-9,6/6/2013,0,18.6,5.93,641.7,7.21,0.06,0.298,10.2,NA,176
elkhart-9,6/13/2013,0,21.7,5.93,509.7,7.05,0.1,0.318,9.1,8.25,360
elkhart-9,6/20/2013,0,20.1,4.71,540.5,7.12,0.08,0.323,8.8,NA,120
elkhart-9,6/27/2013,0,21.8,4.42,527.1,7.12,0.2,0.482,7.7,8,690
elkhart-9,7/11/2013,0,NA,NA,NA,NA,NA,0.491,21.5,4.5,192
elkhart-9,7/18/2013,0,25.5,4.06,562,7.09,0.17,0.467,25.8,NA,164
elkhart-9,7/25/2013,0,20.6,4.98,558,7.14,0.18,0.434,11,4.75,132
elkhart-9,8/1/2013,0,19.3,5.32,566,7.1,0.16,0.328,15.2,NA,128
elkhart-9,8/8/2013,0,20.6,5.28,559,7.26,14.4,0.279,15.9,3.5,210
elkhart-9,8/15/2013,0,NA,NA,NA,NA,NA,0.321,13.4,NA,122
elkhart-9,8/22/2013,0,NA,NA,NA,NA,NA,0.293,15.3,1.75,120
elkhart-9,8/29/2013,0,22.4,6.71,589,7.49,7.68,0.324,14.4,NA,93
elkhart-9,9/5/2013,0,18.9,5.41,606,7.26,4.39,0.302,12.9,1.6,149
elkhart-9,9/12/2013,0,22.6,4.42,615,7.27,5.62,0.34,16,NA,299
elkhart-9,9/19/2013,0,17.9,5.82,610,7.21,1.55,0.187,14.2,1.38,640
elkhart-9,9/26/2013,0,14.6,6.57,611.5,7.41,0.47,0.213,15.6,NA,116
elkhart-9,4/10/2014,0,8.5,8.42,489.3,7.25,2.75,0.126,20.3,4.2,47
elkhart-9,4/17/2014,0,8,8.72,504,7.91,3.01,0.124,20.1,NA,119
elkhart-9,4/24/2014,0,12.8,7.15,528.8,7.62,1.27,0.164,18.3,7.5,43
elkhart-9,5/1/2014,0,11.9,6.93,551.4,7.55,1.42,0.186,18.8,NA,77
elkhart-9,5/8/2014,0,15.1,7.3,563,8.03,1.32,0.172,16.8,6.75,580
elkhart-9,5/15/2014,1,14.1,5.87,519.5,7.69,1.96,0.186,16.2,NA,2100
elkhart-9,5/22/2014,0,19.1,5.24,551.9,7.78,2.16,0.182,18.6,8,380
elkhart-9,5/29/2014,0,20.5,5.67,542.7,7.77,1.89,0.176,15.8,NA,112
elkhart-9,6/5/2014,0,18.4,4.83,539.3,7.72,1.96,0.378,16.8,9.17,200
elkhart-9,6/12/2014,1,20.2,5,541.1,7.76,2.12,0.181,14.8,NA,164
elkhart-9,6/19/2014,1,22.5,4.38,558,7.82,2.24,0.182,12.4,5.8,178
elkhart-9,6/26/2014,0,21.8,4.78,562,7.69,1.38,0.325,25,NA,370
elkhart-9,7/3/2014,0,20.6,4.8,555,7.83,1.15,0.378,22.1,7.5,NA
elkhart-9,7/10/2014,0,20.9,4.69,561,7.78,1.2,0.375,21.3,NA,124
elkhart-9,7/17/2014,0,18,5.42,568,7.62,1.31,0.368,22.6,4,128
elkhart-9,7/24/2014,0,20.7,5.42,585,7.69,1.42,0.402,20.8,NA,108
elkhart-9,7/31/2014,0,NA,NA,NA,NA,1.44,0.216,22.6,2.2,141
elkhart-9,8/7/2014,0,20,5.42,695,7.68,1.42,0.354,18.8,NA,145
elkhart-9,8/14/2014,0,18.9,5.9,560.2,7.7,1.39,0.262,20,3.2,188
elkhart-9,8/21/2014,0,22.2,5.1,599,8.06,1.32,0.284,21.4,NA,170
elkhart-9,8/28/2014,0,20.8,5.54,584,8.05,1.12,0.258,23,3,155
elkhart-9,9/4/2014,0,20.9,5.1,614,7.61,1.42,0.31,24.7,NA,172
elkhart-9,9/11/2014,1,18.4,5.61,478.6,7.74,1.44,0.401,19.8,12.5,2400
elkhart-9,9/18/2014,0,13.5,6.76,579.8,7.63,1.54,0.248,18.6,NA,245
elkhart-9,9/25/2014,0,14.9,6.85,593.6,7.73,1.36,0.398,16.8,3.8,242
elkhart-9,4/23/2015,0,7.5,8.61,582.4,7.65,1.31,0.203,38.59,5,56
elkhart-9,4/30/2015,0,12.4,7.58,588.5,7.66,0.651,0.241,54.8,NA,56
elkhart-9,5/7/2015,0,17.6,5.64,581.5,7.57,1.02,0.815,48.17,7,113
elkhart-9,5/14/2015,0,13.9,6.84,592.6,7.62,1.22,5.14,54.31,NA,224
elkhart-9,5/21/2015,0,13,6.68,595.9,7.65,0.943,8.81,62.83,4.8,144
elkhart-9,5/28/2015,1,18,5.36,598,7.58,0.787,0.292,58.33,NA,8
elkhart-9,6/4/2015,0,16.9,6.42,588.7,7.59,0.846,0.998,61.88,9.2,306
elkhart-9,6/11/2015,0,21.3,4.67,518.8,7.53,0.878,NA,122.2,NA,138
elkhart-9,6/18/2015,1,21.2,4.46,555,7.48,2.21,NA,79.76,15.75,228
elkhart-9,6/25/2015,0,21.3,4.39,898,7.48,0.927,NA,82.24,NA,181
elkhart-9,7/2/2015,0,18.8,5.33,567.8,7.52,0.762,0.318,67.67,17.5,NA
elkhart-9,7/9/2015,1,18.6,5.22,462.7,7.48,1.85,5.61,44.76,NA,2200
elkhart-9,7/16/2015,0,20.1,4.46,520.2,7.39,1.88,4.44,46.65,8.5,5
elkhart-9,7/23/2015,0,21.3,4.4,509.3,7.36,1.65,3.36,49.65,NA,96
elkhart-9,7/30/2015,0,23.2,5.96,533,7.39,1.42,3.01,74.92,5.8,74
elkhart-9,8/6/2015,0,21.3,5.93,544,7.47,0.894,0.627,74.02,NA,74
elkhart-9,8/13/2015,0,NA,NA,NA,NA,1.42,4.12,NA,8.4,NA
elkhart-9,8/20/2015,0,NA,NA,NA,NA,1.3,3.15,NA,NA,200
elkhart-9,8/27/2015,0,NA,NA,NA,NA,1.09,3.04,NA,3.8,NA
elkhart-9,9/3/2015,0,NA,NA,NA,NA,1.03,1.27,NA,NA,104
elkhart-9,9/10/2015,0,NA,NA,NA,NA,1,0.33,NA,4.88,NA
elkhart-9,9/17/2015,0,NA,NA,NA,NA,1.03,0.458,NA,NA,156
elkhart-9,9/24/2015,0,NA,NA,NA,NA,1.01,0.542,NA,4.75,NA
elkhart-9,4/21/2016,0,15.9,7.43,736.3,NA,2.01,0.142,NA,NA,40
elkhart-9,4/28/2016,1,13.1,8.69,443.7,8.01,1.78,0.135,116.56,NA,264
elkhart-9,5/5/2016,1,11.4,9.46,444.6,8.05,2,0.099,245.7,NA,420
elkhart-9,5/12/2016,0,15,7.91,487.1,7.95,1.47,0.286,194.07,NA,126
elkhart-9,5/19/2016,0,14.4,8.45,482.7,8.01,1.22,0.128,202.09,NA,50
elkhart-9,5/26/2016,0,20.6,6.34,515,7.93,1.08,0.216,206.35,NA,62
elkhart-9,6/2/2016,0,21,6.18,1360,7.95,1.2,1.98,161.06,NA,70
elkhart-9,6/9/2016,0,17.3,6.69,261,8,1.04,0.487,242.55,NA,72
elkhart-9,6/16/2016,0,21.9,6.2,370.6,7.87,1.1,0.43,114.49,NA,118
elkhart-9,6/23/2016,1,21.3,6.34,519,7.86,2.98,0.465,120.03,NA,1420
elkhart-9,6/30/2016,0,19.7,6.27,533,7.99,1.57,0.268,164.33,NA,156
elkhart-9,7/7/2016,0,22.7,6.01,804,7.77,1.37,0.26,79.75,NA,120
elkhart-9,7/14/2016,1,23.7,5.36,608,8.02,1.54,0.415,185.81,NA,180
elkhart-9,7/21/2016,0,23.8,5.64,571,8.02,1.37,0.542,198.44,NA,132
elkhart-9,7/28/2016,0,23.9,5.35,587,8.04,1.37,0.555,183.15,NA,99
elkhart-9,8/4/2016,0,23.7,5.71,402,8.11,1.58,0.571,158.84,NA,130
elkhart-9,8/11/2016,0,24.5,5.8,532,8.04,1.27,0.445,141.44,NA,121
elkhart-9,8/18/2016,1,22.9,5.78,471.7,8.02,1.63,0.479,122.24,NA,NA
elkhart-9,8/25/2016,0,21.3,6.53,520,8.13,1.36,0.889,199.53,NA,198
elkhart-9,9/1/2016,0,20.9,6.24,465.3,8.12,1.27,0.265,224.85,NA,116
elkhart-9,9/8/2016,1,23.9,6.18,562,8.01,1.21,0.277,252.37,NA,280
elkhart-9,9/15/2016,0,18.5,8.42,631,8.21,1.3,0.492,315.71,NA,150
elkhart-9,9/22/2016,0,19.7,6.94,553,8.21,1.21,0.469,276.68,NA,182
elkhart-9,9/29/2016,1,14.8,NA,486.2,8.16,1.32,0.512,186.4,NA,440
elkhart-9,5/4/2017,1,11.5,9.48,439.5,7.98,1.74,0.147,114.73,NA,NA
elkhart-9,5/11/2017,1,13.1,8.04,314.5,7.92,1.18,0.249,78.09,NA,400
elkhart-9,5/18/2017,0,20.1,5.57,497.3,7.88,1.42,0.216,129.92,NA,NA
elkhart-9,5/23/2017,0,16.7,6.75,438.8,7.81,1.62,0.257,100.33,NA,390
elkhart-9,5/30/2017,0,18.4,5.74,442.6,7.84,1.66,9.48,126.75,NA,NA
elkhart-9,6/8/2017,0,19.4,5.49,467.1,7.88,0.87,0.194,167.51,NA,80
elkhart-9,6/15/2017,0,NA,NA,NA,NA,1.01,0.698,NA,NA,120
elkhart-9,6/22/2017,0,20.9,5.8,502,7.87,1.03,0.416,161.13,NA,190
elkhart-9,6/29/2017,0,18.9,6.33,515,7.95,1.14,0.267,144.83,NA,206
elkhart-9,7/6/2017,0,21.9,5.78,498.6,8.04,0.94,1.02,202.69,NA,136
elkhart-9,7/13/2017,1,22.2,6.68,515,NA,1.87,0.321,NA,NA,1662
elkhart-9,7/20/2017,0,23.6,5.83,498,NA,0.922,0.398,NA,NA,169
elkhart-9,7/27/2017,0,22.4,5.25,382.6,7.99,0.981,0.699,184.72,NA,106
elkhart-9,8/3/2017,0,21.9,6.53,557,8.09,1.32,0.327,209.57,NA,NA
elkhart-9,8/10/2017,0,19.7,7.36,491.2,7.72,1.01,2.64,49.69,NA,112
elkhart-9,8/17/2017,0,23.1,5.38,561,8.45,8.12,0.301,172.4,NA,124
elkhart-9,8/24/2017,0,19.2,6.18,489.6,8.28,1.01,2.64,195.67,NA,NA
elkhart-9,8/31/2017,0,19.2,6.12,481.9,8.29,1.23,0.205,236.7,NA,84
elkhart-9,9/7/2017,0,16,6.88,739.4,8.04,1.05,0.207,NA,NA,184
elkhart-9,9/14/2017,0,17,4.96,638,8.16,1.06,0.305,246.17,NA,369
elkhart-9,9/21/2017,0,20.9,5.37,503,8.09,1.08,0.245,104.59,NA,NA
elkhart-9,9/28/2017,0,18.4,5.56,437.9,8.28,1.64,0.316,213.56,NA,180
elkhart-3,5/12/2022,0,19,6.6,446.1,8.6,1.6,0.064,35.79,2.3,93
elkhart-3,5/12/2022,0,19,6.6,446.1,8.6,1.6,0.064,35.79,2.3,93
elkhart-17,5/17/2022,0,19.8,4.4,399.4,8.6,0.333,0.062,44.91,,1
elkhart-17,5/17/2022,0,19.8,4.4,399.4,8.6,0.333,0.062,44.91,,1
elkhart-18,5/17/2022,0,22.2,5.8,342.7,8.84,0.338,0.057,36.21,,17
elkhart-18,5/17/2022,0,22.2,5.8,342.7,8.84,0.338,0.057,36.21,,17
elkhart-26,5/17/2022,0,13.2,6.8,668,8.43,3.63,0.2,74.22,3.9,1553
elkhart-26,5/17/2022,0,13.2,6.8,668,8.43,3.63,0.2,74.22,3.9,1553
elkhart-33,5/17/2022,0,12.5,7,732,8.62,4.89,0.141,106.03,1.1,488
elkhart-33,5/17/2022,0,12.5,7,732,8.62,4.89,0.141,106.03,1.1,488
elkhart-38,5/17/2022,0,21.3,5.9,405.6,8.72,0.763,0.047,50.03,,8
elkhart-38,5/17/2022,0,21.3,5.9,405.6,8.72,0.763,0.047,50.03,,8
elkhart-39,5/17/2022,0,21,6.1,398.8,8.65,1.1,0.012,58.31,,28
elkhart-39,5/17/2022,0,21,6.1,398.8,8.65,1.1,0.012,58.31,,28
elkhart-65,5/17/2022,0,14.8,7.3,683,8.61,3.04,0.151,73.89,4.8,326
